num,행정구역(구),행정구역(동),행정구역(리),지번,교차로 여부,신호등,가로길이(m),세로길이(m),면적(㎡),longitude,latitude
1003,해운대구,반여동,-,1647,인지초교(인주중학교),Y,7,19,118,129.1242827,35.20339041
1004,해운대구,반여동,-,1647,인지초교(인주중학교),Y,5,17,74,129.1243917,35.20329302
1005,해운대구,반여동,-,1647,인지초교(인주중학교),Y,7,16,99,129.1243896,35.20318209
1007,해운대구,반여동,-,1647,인지초교(인주중학교),Y,4,10,42,129.1245678,35.2033426
1008,해운대구,반여동,-,1647,인지초교(인주중학교),Y,6,15,98,129.1245521,35.20344917
1009,해운대구,반여동,-,1647,인지초교(인주중학교),Y,4,28,114,129.1244784,35.20335303
1011,해운대구,반여동,-,1352-9,반여대우아파트입구,Y,8,13,85,129.1202268,35.19516482
1012,해운대구,반여동,-,1322-36,반여대우아파트입구,Y,6,13,78,129.1212824,35.19590117
1013,해운대구,반여동,-,1322-75,반여대우아파트입구,Y,5,10,43,129.1210939,35.19586741
1015,해운대구,반여동,-,1486-40,왕자맨션,Y,6,16,101,129.118554,35.19406404
1016,해운대구,반여동,-,1486-40,왕자맨션,Y,8,14,96,129.1190392,35.19437894
1018,해운대구,우동,-,1124-31,BEXCO,Y,6,18,113,129.1343985,35.16670742
1019,해운대구,우동,-,1124-31,BEXCO,Y,8,37,297,129.1347988,35.16660523
1020,해운대구,우동,-,1124-31,BEXCO,Y,8,36,302,129.1359882,35.1672443
1021,해운대구,석대동,-,산61-2,해운대 재활용센터,Y,7,20,130,129.1385596,35.21967807
1022,해운대구,반여동,-,543-1,동부농산물시장남측,Y,7,18,112,129.1229587,35.21320386
1023,해운대구,송정동,-,538-1,송정동일주유소,Y,6,25,160,129.2025174,35.18696444
1024,해운대구,우동,-,804-2,운촌어촌계마을,Y,6,12,74,129.1502517,35.15965004
1025,해운대구,중동,-,1310-18,좌동지하차도,Y,4,17,72,129.1675524,35.16718716
1026,해운대구,중동,-,1766-2,좌동지하차도,Y,7,19,110,129.1683327,35.16607646
1027,해운대구,반여동,-,526-1,동부농산물시장입구,Y,5,23,105,129.1245772,35.21534774
1028,해운대구,반여동,-,499,동부농산물시장입구,Y,6,17,106,129.1247377,35.21511635
1029,해운대구,반여동,-,543-1,풍산금속사택,Y,6,17,100,129.1244053,35.21300342
1030,해운대구,반여동,-,543-1,풍산금속사택,Y,14,23,177,129.1247529,35.2130976
1032,해운대구,중동,-,1454,동백초교(6),Y,7,20,119,129.1802553,35.16466158
1033,해운대구,중동,-,1454,동백초교(6),Y,12,21,131,129.1803213,35.16437615
1034,해운대구,중동,-,1454,동백초교(6),Y,10,14,86,129.1806162,35.16474364
1035,해운대구,재송동,-,1122,재송2동에덴유치원,Y,5,14,64,129.1255673,35.18718075
1036,해운대구,송정동,내리,,송정교,Y,7,24,152,129.2059402,35.19750913
1037,해운대구,반여동,-,729,풍산금속입구,Y,7,27,180,129.1207819,35.21334386
1039,해운대구,반여동,-,729,풍산금속입구,Y,6,16,97,129.1210065,35.21327192
1041,해운대구,반여동,-,777-14,장산시장입구,Y,10,26,218,129.121785,35.20967902
1042,동래구,안락동,-,15-61,국정교과서앞,Y,15,24,211,129.1166498,35.20028094
1043,해운대구,우동,-,552-2,우진여객 (스펀지앞),Y,9,24,206,129.1614072,35.16502099
1044,해운대구,재송동,-,1173,재송여중입구,Y,4,11,44,129.1279468,35.19136544
1045,해운대구,재송동,-,1149-19,재송여중입구,Y,7,10,69,129.1280998,35.19171553
1046,해운대구,좌동,-,1390,폭포사입구(46),Y,4,19,64,129.1679517,35.18018477
1047,해운대구,좌동,-,1390,폭포사입구(46),Y,4,21,71,129.1677709,35.18007683
1048,해운대구,좌동,-,1390,폭포사입구(46),Y,5,7,33,129.1680439,35.17953184
1050,해운대구,좌동,-,1402,"동부아파트(42),(45)직결",Y,5,32,130,129.1764539,35.17756934
1051,해운대구,좌동,-,1402,"동부아파트(42),(45)직결",Y,6,22,130,129.1762657,35.17761537
1052,해운대구,좌동,-,1402,"동부아파트(42),(45)직결",Y,4,13,52,129.1763773,35.17750457
1053,해운대구,좌동,-,1402,"동부아파트(42),(45)직결",Y,6,17,103,129.1767684,35.17750307
1054,해운대구,좌동,-,1402,"동부아파트(42),(45)직결",Y,4,14,56,129.1765475,35.17760595
1055,해운대구,좌동,-,1402,대동아파트(41),Y,4,10,29,129.1748262,35.178016
1056,해운대구,좌동,-,1402,대동아파트(41),Y,6,19,102,129.174725,35.17798794
1057,해운대구,좌동,-,1402,대동아파트(41),Y,8,11,39,129.1748855,35.17789893
1058,해운대구,좌동,-,1402,대동아파트(41),Y,14,24,135,129.1750122,35.17794204
1059,해운대구,좌동,-,1402,대동아파트(41),Y,4,23,74,129.1748754,35.17797563
1060,해운대구,좌동,-,1282,동국아파트,Y,6,21,129,129.1704319,35.17670821
1061,해운대구,좌동,-,1282,동국아파트,Y,6,18,108,129.1707651,35.17665305
1062,해운대구,좌동,-,1282,동국아파트,Y,6,23,127,129.1703802,35.17644876
1063,해운대구,좌동,-,1282,동국아파트,Y,6,22,129,129.170676,35.17639215
1064,해운대구,좌동,-,1408,동국아파트,Y,6,14,86,129.1718307,35.17719093
1065,해운대구,좌동,-,1373,양운중학교 (39),Y,4,14,54,129.1681048,35.17510687
1066,해운대구,좌동,-,1373,양운중학교 (39),Y,6,14,82,129.1683263,35.17530923
1067,해운대구,좌동,-,1368-7,양운초교입구,Y,7,20,126,129.1673148,35.17357409
1068,해운대구,좌동,-,1368-7,양운초교입구,Y,4,19,74,129.1673698,35.17384455
1069,해운대구,좌동,-,1368-7,대해고교 (37),Y,9,16,124,129.1669607,35.17232085
1070,해운대구,좌동,-,1363-8,신도초교 (36),Y,7,14,89,129.1664784,35.17056888
1071,해운대구,좌동,-,1363-21,신도초교 (36),Y,7,14,92,129.1664858,35.16940511
1072,해운대구,좌동,-,878-3,대림아파트(31),Y,6,20,117,129.1723075,35.17427014
1073,해운대구,좌동,-,882,대림아파트(31),Y,6,20,121,129.1725612,35.17391778
1074,해운대구,중동,-,1363-9,장군관사입구(27),Y,7,15,91,129.1670355,35.16796762
1075,해운대구,좌동,-,1421-1,좌산지하도(26)(26-1)직결,Y,9,22,188,129.1827872,35.17597807
1076,해운대구,좌동,-,1421-1,좌산지하도(26)(26-1)직결,Y,8,23,183,129.1831788,35.17592084
1078,해운대구,좌동,-,193-2,좌산지하도(26)(26-1)직결,Y,15,29,224,129.1832489,35.17615082
1080,해운대구,좌동,-,1303,"부흥중학교(25),(43)직결",Y,6,18,106,129.1799503,35.17491726
1081,해운대구,좌동,-,1306,"부흥중학교(25),(43)직결",Y,6,22,137,129.1798705,35.17462528
1082,해운대구,좌동,-,1433-3,"부흥중학교(25),(43)직결",Y,6,18,104,129.1802276,35.17455406
1083,해운대구,좌동,-,1433-3,"부흥중학교(25),(43)직결",Y,6,22,137,129.1803175,35.17483082
1084,해운대구,좌동,-,1313,좌동버스종점(24),Y,8,26,211,129.1778156,35.17363843
1085,해운대구,좌동,-,1470,좌동사무소입구(23),Y,11,22,246,129.175777,35.17271403
1086,해운대구,좌동,-,1461-3,좌동사무소입구(23),Y,8,23,187,129.1761851,35.17290013
1087,해운대구,좌동,-,395-3,좌동사무소입구(23),Y,8,23,188,129.1769844,35.1732669
1088,해운대구,중동,-,1439-63,국민문화회관(22),Y,9,20,168,129.1739737,35.17207975
1090,해운대구,중동,-,178-34,국민문화회관(22),Y,4,15,61,129.1737886,35.17188946
1092,해운대구,중동,-,178-34,국민문화회관(22),Y,8,24,195,129.1738903,35.17173832
1094,해운대구,중동,-,1439-63,국민문화회관(22),Y,8,20,165,129.1742613,35.1717
1096,해운대구,중동,-,1470,국민문화회관(22),Y,9,22,203,129.1743605,35.17206861
1098,해운대구,좌동,-,1435,한라아파트(20),Y,8,21,118,129.1819549,35.1720437
1099,해운대구,좌동,-,1435,한라아파트(20),Y,4,21,80,129.1817151,35.17237663
1100,해운대구,좌동,-,1435,한라아파트(20),Y,6,24,137,129.1816504,35.17211818
1101,해운대구,좌동,-,1439,한라아파트(20),Y,6,14,88,129.1825404,35.17100809
1102,해운대구,좌동,-,1435,한라아파트(20),Y,11,27,152,129.1820218,35.17228706
1103,해운대구,좌동,-,1479-2,장산역(18),Y,10,23,197,129.1757595,35.16954879
1104,해운대구,좌동,-,1479-2,장산역(18),Y,9,25,210,129.1756839,35.16927761
1105,해운대구,좌동,-,1479-2,장산역(18),Y,9,21,179,129.1759551,35.1692254
1106,해운대구,좌동,-,1479-2,장산역(18),Y,9,23,196,129.1760116,35.16949384
1107,해운대구,중동,-,1772,동일아파트(16),Y,6,22,139,129.171624,35.1661699
1108,해운대구,중동,-,1759,동일아파트(16),Y,7,22,139,129.1718937,35.16637958
1109,해운대구,중동,-,1439-66,과선교아래(15),Y,6,14,80,129.1693402,35.16465765
1110,해운대구,중동,-,1203-1,과선교아래(15),Y,6,13,81,129.1695788,35.16431718
1111,해운대구,중동,-,1489,현대아파트(13),Y,9,19,181,129.1774937,35.16699944
1112,해운대구,중동,-,1489,현대아파트(13),Y,9,20,167,129.1776889,35.16671757
1113,해운대구,좌동,-,1333,대우아파트(11),Y,14,20,172,129.179103,35.16529258
1114,해운대구,중동,-,1787,성심병원입구(10),Y,6,21,133,129.1705434,35.16296858
1115,해운대구,좌동,-,1318,좌산초교입구(9),Y,5,18,77,129.1828269,35.16819815
1116,해운대구,좌동,-,1439,좌산초교입구(9),Y,6,20,124,129.182921,35.16920756
1117,해운대구,좌동,-,1318,"영남아파트(6),(7)직결",Y,6,17,103,129.1822911,35.16686635
1118,해운대구,좌동,-,1318,"영남아파트(6),(7)직결",Y,6,17,103,129.1824461,35.16722822
1119,해운대구,중동,-,1520-18,"동백맨션(4),(5)직결",Y,9,23,184,129.1780201,35.16270473
1120,해운대구,중동,-,1520-18,"동백맨션(4),(5)직결",Y,13,21,170,129.1792122,35.16339001
1121,해운대구,중동,-,784-1,오산교회(3),Y,8,21,157,129.1758853,35.16225512
1122,해운대구,중동,-,808-3,중동소방파출소(2),Y,7,23,92,129.1731064,35.16176779
1123,해운대구,중동,-,784-10,중동소방파출소(2),Y,11,20,131,129.1737861,35.16173692
1124,해운대구,중동,-,942-7,미포육거리(1),Y,9,14,116,129.1715607,35.1615286
1125,해운대구,중동,-,942-7,미포육거리(1),Y,7,12,82,129.1714183,35.1612699
1130,해운대구,중동,-,941-4,미포육거리(1),Y,8,20,168,129.1720187,35.16146284
1131,해운대구,석대동,-,,옹기골마을,Y,6,23,135,129.1439985,35.22168969
1132,해운대구,송정동,-,,송정송일주유소,Y,6,22,130,129.2054247,35.19518967
1133,해운대구,반송동,고촌리,756-1,반송검문소,Y,8,25,207,129.1594237,35.23585554
1134,해운대구,반송동,-,333-2,운봉초교,Y,6,25,158,129.1532845,35.23213711
1135,해운대구,반송동,-,18-24,운봉초교,Y,6,25,148,129.1543899,35.23277926
1136,해운대구,반송동,-,394-10,현대치과,Y,6,27,164,129.1517135,35.23122935
1137,해운대구,석대동,-,,반송초교,Y,16,18,185,129.1458408,35.22396388
1138,해운대구,반여동,-,1610-18,일신여객,Y,6,13,77,129.1314953,35.20000095
1139,해운대구,반여동,-,1610-15,반여초교,Y,10,12,102,129.1312985,35.19883828
1140,해운대구,반여동,-,1291-312,김종규치과의원,Y,7,13,95,129.1310604,35.19746227
1141,해운대구,반여동,-,1291-836,반여2동 새마을금고,Y,6,13,86,129.130834,35.19616516
1142,해운대구,재송동,-,1291-833,반여2PB(반여2동사무소직결),Y,6,11,73,129.1305457,35.19451651
1143,해운대구,반여동,-,1291-762,반여2PB(반여2동사무소직결),Y,6,14,87,129.1306591,35.195129
1144,해운대구,재송동,-,1122,재송초교,Y,6,10,59,129.1253926,35.18572341
1145,해운대구,재송동,-,1122,재송초교,Y,7,14,89,129.1255484,35.18617454
1146,해운대구,우동,-,552-2,해운대전화국입구 (스펀지 앞),Y,9,22,190,129.1602447,35.16438011
1147,해운대구,우동,-,142-4,한주주차장,Y,22,8,151,129.1627369,35.16578336
1148,해운대구,송정동,-,201-11,송정초교,Y,6,11,61,129.2030563,35.18286524
1149,해운대구,송정동,-,134-1,(구) 송정검문소,Y,7,24,139,129.2012047,35.18409312
1150,해운대구,송정동,-,496-4,(구) 송정검문소,Y,6,18,105,129.2012864,35.18385498
1154,해운대구,좌동,-,1318,벽산1차아파트(19),Y,7,14,99,129.1776433,35.17046788
1155,해운대구,좌동,-,1318,벽산1차아파트(19),Y,4,12,50,129.1776706,35.17033209
1156,해운대구,좌동,-,1318,벽산1차아파트(19),Y,4,29,119,129.177762,35.17031508
1157,해운대구,좌동,-,1318,벽산1차아파트(19),Y,7,22,147,129.177584,35.17022448
1158,해운대구,좌동,-,1318,벽산1차아파트(19),Y,4,12,51,129.1778523,35.17026564
1159,해운대구,좌동,-,1318,벽산1차아파트(19),Y,7,13,87,129.1778743,35.17015048
1160,해운대구,좌동,-,1318,벽산1차아파트(19),Y,8,23,181,129.178397,35.17060481
1161,해운대구,좌동,-,1318,벽산1차아파트(19),Y,8,23,189,129.1779072,35.17037333
1162,해운대구,송정동,-,934,송덕주유소,Y,7,23,149,129.2038558,35.18979917
1163,해운대구,우동,-,662,글로리콘도,Y,7,19,131,129.1583466,35.15913787
1164,해운대구,우동,-,1084-2,우2동교회,Y,14,13,125,129.140745,35.16699585
1165,해운대구,중동,-,1372-16,동성장여관,Y,11,16,110,129.1650651,35.16213038
1166,해운대구,중동,-,1372-16,동성장여관,Y,8,30,202,129.1653443,35.16213966
1167,해운대구,중동,-,1372-16,동성장여관,Y,6,23,139,129.1653682,35.16232073
1168,해운대구,중동,-,1405-3,해운대예식장,Y,12,15,151,129.1636645,35.16107056
1169,해운대구,우동,-,626-15,바다파출소,Y,10,15,155,129.1602782,35.15953312
1170,해운대구,우동,-,626-15,바다파출소,Y,12,16,188,129.1607341,35.15958514
1171,해운대구,중동,-,1411-13,바다파출소,Y,7,16,103,129.1618425,35.15974145
1172,해운대구,중동,-,1411-13,바다파출소,Y,14,22,175,129.1621901,35.15989877
1173,해운대구,중동,-,1411-13,바다파출소,Y,9,11,71,129.1619316,35.15997313
1175,해운대구,우동,-,1445,동백섬입구,Y,21,11,167,129.1512364,35.15776038
1176,해운대구,우동,-,1445,동백섬입구,Y,6,21,131,129.1520684,35.15799291
1177,해운대구,우동,-,1445,동백섬입구,Y,11,20,123,129.1523246,35.15804658
1179,해운대구,우동,-,1445,동백섬입구,Y,14,9,99,129.1521109,35.15813382
1180,해운대구,우동,-,1445,대우마리나센터,Y,6,19,114,129.1490657,35.15834207
1181,해운대구,우동,-,1445,대우마리나센터,Y,6,22,135,129.1494778,35.15824057
1182,해운대구,우동,-,1445,대우마리나2차,Y,6,19,117,129.1472639,35.1588559
1183,해운대구,우동,-,1445,대우마리나2차,Y,6,19,103,129.147657,35.1587531
1184,해운대구,우동,-,1388-4,대우마리나1차,Y,6,19,115,129.1450745,35.15949005
1185,해운대구,우동,-,1388,해강초등학교,Y,10,19,113,129.141924,35.16083541
1186,해운대구,우동,-,1007-7,요트경기장,Y,10,19,101,129.1401552,35.16236649
1187,해운대구,우동,-,1007-7,요트경기장,Y,10,19,100,129.1405138,35.16206131
1190,해운대구,우동,-,산162-2,올림픽동산,Y,7,21,139,129.1313656,35.16482351
1191,해운대구,우동,-,1291-35,올림픽동산,Y,19,13,161,129.1318036,35.16402198
1192,해운대구,우동,-,1413-1,올림픽동산,Y,20,11,167,129.1331098,35.16318289
1193,해운대구,우동,-,1413-1,올림픽동산,Y,25,14,236,129.1329397,35.16350644
1196,해운대구,우동,-,1291-8,천일자동차학원(센텀시티입구),Y,7,19,131,129.1289029,35.16758419
1198,해운대구,우동,-,1291-8,천일자동차학원(센텀시티입구),Y,8,39,289,129.128903,35.1672903
1200,해운대구,우동,-,1291-8,천일자동차학원(센텀시티입구),Y,15,29,250,129.1292273,35.16718669
1201,해운대구,우동,-,1291-8,천일자동차학원(센텀시티입구),Y,9,37,305,129.1291994,35.1675178
1203,해운대구,우동,-,552-2,해운대역,Y,6,19,107,129.1584247,35.16339398
1204,해운대구,우동,-,552-2,해운대역,Y,7,25,142,129.158929,35.16352854
1205,해운대구,우동,-,638-11,해변주유소,Y,6,21,133,129.1563237,35.16220307
1206,해운대구,우동,-,837-8,기계공고,Y,11,19,118,129.1512685,35.16009542
1207,해운대구,우동,-,884-3,기계공고,Y,4,31,99,129.1541402,35.16089393
1209,해운대구,우동,-,884-3,기계공고,Y,15,12,131,129.1539298,35.16093303
1210,해운대구,우동,-,693-3,기계공고,Y,15,11,129,129.1542571,35.16106353
1212,해운대구,우동,-,991-3,운촌삼거리,Y,18,11,169,129.1493554,35.1606757
1213,해운대구,우동,-,957-24,승당삼거리,Y,26,19,314,129.144506,35.16316205
1214,해운대구,우동,-,1185-99,올림픽사거리,Y,14,26,232,129.1385052,35.16882017
1217,해운대구,우동,-,1127-36,올림픽사거리,Y,5,10,43,129.1388771,35.16843784
1218,해운대구,우동,-,1124-36,올림픽사거리,Y,8,14,110,129.1387518,35.16857242
1219,해운대구,우동,-,1129-38,삼호가든,Y,7,23,177,129.1351891,35.17111873
1221,해운대구,우동,-,1194-8,삼호가든,Y,7,27,185,129.135274,35.17088204
1224,해운대구,우동,-,1213-37,수영역,Y,13,27,170,129.1324945,35.17276373
1225,해운대구,우동,-,1213-2,수영역,Y,8,17,130,129.1321893,35.17273593
1226,해운대구,우동,-,1213-2,수영역,Y,21,14,215,129.1333966,35.17198945
1229,해운대구,재송동,-,648-3,유창맨션,Y,6,14,87,129.1260806,35.17909173
1232,해운대구,재송동,-,672-5,유창맨션,Y,12,20,134,129.1268159,35.17791133
1233,해운대구,재송동,-,672-5,유창맨션,Y,8,15,76,129.1269507,35.17775218
1236,해운대구,재송동,-,1095-6,동부지청,Y,8,17,131,129.1222272,35.18307497
1237,해운대구,재송동,-,1095-6,동부지청,Y,9,23,193,129.1219748,35.18313574
1240,해운대구,재송동,-,1000-31,동부지청,Y,6,23,144,129.1229067,35.18193759
1241,해운대구,재송동,-,1094-14,해운대서,Y,5,30,120,129.1208681,35.18456432
1242,해운대구,재송동,-,1015-12,해운대서,Y,9,24,206,129.1209598,35.18545396
1243,해운대구,재송동,-,217-1,할렐루야의원,Y,7,21,153,129.1208435,35.18800878
1244,해운대구,재송동,-,933-95,반여삼익아파트,Y,8,23,193,129.1203811,35.19022755
1246,해운대구,반여동,-,1476-71,원동IC㈜샤니,Y,6,33,209,129.1177673,35.19348722
1247,해운대구,반여동,-,1476-71,원동IC㈜샤니,Y,7,26,140,129.1180001,35.19360704
1248,해운대구,반여동,-,288,석대진개장,Y,14,11,130,129.1298523,35.21997947
1249,해운대구,석대동,-,489,석대꽃농원앞,Y,6,14,80,129.1247373,35.21876879
1250,해운대구,석대동,-,산150-2,석대꽃농원앞,Y,6,16,96,129.124841,35.21903465
1251,해운대구,석대동,-,604,석대사거리,Y,15,21,132,129.1191849,35.21774327
1253,해운대구,석대동,-,604,석대사거리,Y,5,29,142,129.1193024,35.21748484
1255,해운대구,석대동,-,541,석대사거리,Y,6,21,127,129.1194092,35.2176894
1258,북구,금곡동,-,1892,벽산강변타운,Y,7,5,29,129.0130703,35.24507514
1275,북구,금곡동,-,810,금곡주공아파트8단지앞(801동),Y,12,8,85,129.0147446,35.25814444
